,CADASTRO DE SERVIÇOS,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,SN,,,,N,,,,MEI,,,,,,,
,CÓDIGO DO SERVIÇO,DESCRIÇÃO DO SERVIÇO,ISSQN,INSS,CS,IRRF,ISSQN,INSS,CS,IRRF,ISSQN,INSS,CS,IRRF,,,,
,1518I,"Serviços relacionados a crédito imobiliário, avaliação e vistoria de imóvel ou obra, análise técnica e jurídica, emissão, reemissão, alteração, transferência e renegociação de contrato, emissão e reemissão do termo de quitação e demais serviços relacionados a crédito imobiliário.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1601I,Serviços de transporte de natureza municipal.,"1,00%",NT,NT,NT,"5,00%",art 118,NT,"1,50%",NT,NT,NT,NT,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVIII",,
,1602I,Outros Serviços de transporte de natureza municipal.,"1,00%",NT,NT,NT,"5,00%",art 118,NT,"1,50%",NT,NT,NT,NT,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVIII",,
,1701I,"Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1702I,"Datilografia, digitação, estenografia, expediente, secretaria em geral, resposta audível, redação, edição, interpretação, revisão, tradução, apoio e infra-estrutura administrativa e congêneres.",NT,NT,NT,NT,NT,art 118,"4,65%","1,50%",NT,NT,NT,NT,,"Sim, para serviços de digitaçao  (serviços realizados na depedencia da contratada não tem retençao-Cosita131/2015) . Art. 118 - XXII",,
,1703I,"Planejamento, coordenação, programação ou organização técnica, financeira ou administrativa.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1704I,"Recrutamento, agenciamento, seleção e colocação de mão-de-obra.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1705I,"Fornecimento de mão-de-obra, mesmo em caráter temporário, inclusive de empregados ou trabalhadores, avulsos ou temporários, contratados pelo prestador de serviço.","1,00%","11,00%",NT,NT,"5,00%","11,00%","4,65%","1,00%",NT,NT,NT,NT,,,,
,1706I,"Propaganda e publicidade, inclusive promoção de vendas, planejamento de campanhas ou sistemas de publicidade, elaboração de desenhos, textos e demais materiais publicitários.",NT,NT,NT,NT,NT,art 118,NT,"1,50%",NT,NT,NT,NT,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1708I,Franquia (franchising).,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,
,1709I,"Perícias, laudos, exames técnicos e análises técnicas.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1710I,"Planejamento, organização e administração de feiras, exposições, congressos e congêneres.","1,00%",NT,NT,NT,"5,00%",art 118,"4,65%","1,50%",NT,NT,NT,NT,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1711I,"Organização de festas e recepções; bufê (exceto o fornecimento de alimentação e bebidas, que fica sujeito ao ICMS).",NT,NT,NT,NT,NT,art 118,"4,65%","1,50%",NT,NT,NT,NT,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - VI ",,
,1712I,"Administração em geral, inclusive de bens e negócios de terceiros.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1713I,Leilão e congêneres.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1714I-FIXO,Advocacia.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1714I ,Advocacia.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1715I,"Arbitragem de qualquer espécie, inclusive jurídica.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1716I,Auditoria.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1717I,Análise de Organização e Métodos.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1718I,Atuária e cálculos técnicos de qualquer natureza.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1719I,"Contabilidade, inclusive serviços técnicos e auxiliares.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1720I,Consultoria e assessoria econômica ou financeira.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1721I,Estatística.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1722I,Cobrança em geral.,NT,NT,NT,NT,NT,art 118,"4,65%","1,50%",NT,NT,NT,NT,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - IV",,
,1723I,"Assessoria, análise, avaliação, atendimento, consulta, cadastro, seleção, gerenciamento de informações, administração de contas a receber ou a pagar e em geral, relacionados a operações de faturização (factoring).",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1724I,"Apresentação de palestras, conferências, seminários e congêneres.",NT,NT,NT,NT,NT,art 118,"4,65%","1,50%",NT,NT,NT,NT,,"  Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - X",,
,1725I,"Inserção de textos, desenhos e outros materiais de propaganda e publicidade, em qualquer meio (exceto em livros, jornais, periódicos e nas modalidades de serviços de radiodifusão sonora e de sons e imagens de recepção livre e gratuita)",NT,NT,NT,NT,NT,art 118,NT,NT,NT,NT,NT,NT,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1801I,Serviços de regulação de sinistros vinculados a contratos de seguros; inspeção e avaliação de riscos para cobertura de contratos de seguros; prevenção e gerência de riscos seguráveis e congêneres.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,1901I,"Serviços de distribuição e venda de bilhetes e demais produtos de loteria, bingos, cartões, pules ou cupons de apostas, sorteios, prêmios, inclusive os decorrentes de títulos de capitalização e congêneres.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,2001I,"Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.","1,00%",NT,NT,NT,"5,00%",art 118,"4,65%","1,50%",NT,NT,NT,NT,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVII",,
,2002I,"Serviços aeroportuários, utilização de aeroporto, movimentação de passageiros, armazenagem de qualquer natureza, capatazia, movimentação de aeronaves, serviços de apoio aeroportuários, serviços acessórios, movimentação de mercadorias, logística e congêneres.","1,00%",NT,NT,NT,"5,00%",art 118,"4,65%","1,50%",NT,NT,NT,NT,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVII",,
,2003I,"Serviços de terminais rodoviários, ferroviários, metroviários, movimentação de passageiros, mercadorias, inclusive suas operações, logística e congêneres.","1,00%",NT,NT,NT,"5,00%",art 118,"4,65%","1,50%",NT,NT,NT,NT,,"  Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVII",,
,2101I,"Serviços de registros públicos, cartorários e notariais.",NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,
,2201I,"Serviços de exploração de rodovia mediante cobrança de preço ou pedágio dos usuários, envolvendo execução de serviços de conservação, manutenção, melhoramentos para adequação de capacidade e segurança de trânsito, operação, monitoração, assistência aos usuários e outros serviços definidos em contratos, atos de concessão ou de permissão ou em normas oficiais.","1,00%",NT,NT,NT,"5,00%",art 118,"4,65%","1,50%",NT,NT,NT,NT,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVII",,
,2301I,"Serviços de programação e comunicação visual, desenho industrial e congêneres.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,2401I,"Serviços de chaveiros, confecção de carimbos, placas, sinalização visual, banners, adesivos e congêneres.",NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,
,2501I,"Funerais, inclusive fornecimento de caixão, urna ou esquifes; aluguel de capela; transporte do corpo cadavérico; fornecimento de flores, coroas e outros paramentos; desembaraço de certidão de óbito; fornecimento de véu, essa e outros adornos; embalsamento, embelezamento, conservação ou restauração de cadáveres.",NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,
,2502I,Cremação de corpos e partes de corpos cadavéricos.,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,
,2503I,Planos ou convênio funerários.,NT,NT,NT,NT,NT,NT,NT,"1,50%",NT,NT,NT,NT,,,,
,2504I,Manutenção e conservação de jazigos e cemitérios.,NT,NT,NT,NT,NT,NT,"4,65%","1,00%",NT,NT,NT,NT,,,,
,2505I,Cessão de uso de espaços em cemitérios para sepultamento,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,
,2601I,"Serviços de coleta, remessa ou entrega de correspondências, documentos, objetos, bens ou valores, inclusive pelos correios e suas agências franqueadas; courrier e congêneres.",NT,NT,NT,NT,NT,art 118,"4,65%","1,00%",NT,NT,NT,NT,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XI ",,
,2701I,Serviços de assistência social.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,2801I,Serviços de avaliação de bens e serviços de qualquer natureza.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,2901I,Serviços de biblioteconomia.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,3001I,"Serviços de biologia, biotecnologia e química.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,3101I,"Serviços técnicos em edificações, eletrônica, eletrotécnica, mecânica, telecomunicações e congêneres.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,3201I,Serviços de desenhos técnicos.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,3301I,"Serviços de desembaraço aduaneiro, comissários, despachantes e congêneres.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,3401I,"Serviços de investigações particulares, detetives e congêneres.",NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,3501I,"Serviços de reportagem, assessoria de imprensa, jornalismo e relações públicas.",NT,NT,NT,NT,NT,art 118,"4,65%","1,50%",NT,NT,NT,NT,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI,  e se promoção de vendas ou de eventos, que tenham por finalidade colocar em evidência as qualidades de produtos ou a realização de shows, de feiras, de convenções, de rodeios, de festas ou de jogos",,
,3601I,Serviços de meteorologia.,NT,NT,NT,NT,NT,NT,"4,65%","1,50%",NT,NT,NT,NT,,,,
,3701I,"Serviços de artistas, atletas, modelos e manequins.",NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,
,3801I,Serviços de museologia.,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,
,3901I,Serviços de ourivesaria e lapidação (quando o material for fornecido pelo tomador do serviço).,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,
,4001I,Obras de arte sob encomenda.,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,
